,0,1,2,3
6446,11,11,11,11
6447,5,5,5,5
6448,6,6,6,6
6449,11,11,11,11
6450,5,5,5,5
6451,19,19,19,19
6452,11,11,11,11
6453,6,6,6,6
6454,11,11,11,11
6455,19,19,19,19
6456,6,6,6,6
6457,25,25,25,25
6458,11,11,11,11
6459,11,11,11,11
6460,11,11,11,11
6461,7,7,7,7
6462,11,11,11,11
6463,8,8,8,8
6464,9,9,20,20
6465,11,11,11,11
6466,13,13,13,13
6467,6,28,28,6
6468,5,5,5,5
6469,28,28,28,17
6470,1,1,1,1
6471,25,25,25,25
6472,19,19,19,19
6473,28,28,28,28
6474,11,11,11,11
6475,5,5,5,5
6476,11,11,11,11
6477,5,5,5,5
6478,12,12,12,12
6479,9,9,9,9
6480,7,7,7,7
6481,5,5,5,5
6482,11,11,11,11
6483,13,13,13,13
6484,2,2,2,2
6485,28,28,28,28
6486,4,4,4,4
6487,5,5,5,5
6488,5,5,5,5
6489,11,11,11,11
6490,11,11,11,11
6491,11,11,11,11
6492,11,11,11,11
6493,5,5,5,5
6494,9,9,9,9
6495,4,4,4,4
6496,13,13,13,13
6497,11,11,11,11
6498,11,11,11,11
6499,12,12,12,12
6500,13,13,13,13
6501,11,11,11,11
6502,28,28,28,28
6503,11,11,11,11
6504,11,11,11,11
6505,15,15,15,15
6506,19,19,19,19
6507,11,11,11,11
6508,25,25,25,25
6509,19,19,19,19
6510,5,5,5,5
6511,19,19,19,19
6512,16,16,16,16
6513,11,11,11,11
6514,11,11,11,11
6515,25,25,25,25
6516,1,1,1,1
6517,11,11,11,11
6518,5,5,5,5
6519,28,28,28,28
6520,11,11,12,11
6521,19,19,19,19
6522,9,9,9,9
6523,25,28,25,25
6524,17,17,17,17
6525,5,5,5,5
6526,11,11,11,11
6527,28,28,28,28
6528,17,17,13,13
6529,13,13,13,13
6530,21,21,28,28
6531,17,11,11,17
6532,11,11,11,11
6533,28,28,28,28
6534,11,11,11,11
6535,6,6,6,6
6536,13,12,12,13
6537,2,2,2,2
6538,12,12,12,12
6539,11,11,11,11
6540,5,5,5,5
6541,20,20,20,11
6542,11,11,11,11
6543,11,11,11,11
6544,11,11,11,11
6545,8,8,8,8
6546,3,3,3,3
6547,8,8,8,8
6548,25,25,25,25
6549,26,26,26,26
6550,19,19,19,19
6551,12,13,13,12
6552,11,11,11,11
6553,6,6,6,6
6554,5,5,5,5
6555,13,13,13,13
6556,11,11,11,11
6557,19,19,19,19
6558,28,28,28,28
6559,11,11,11,11
6560,20,20,20,20
6561,9,9,9,9
6562,14,14,14,14
6563,8,8,8,8
6564,11,11,11,11
6565,5,5,5,5
6566,13,13,13,13
6567,7,7,7,7
6568,28,28,28,28
6569,11,11,11,11
6570,11,11,11,11
6571,28,28,28,28
6572,11,11,11,11
6573,11,11,11,11
6574,5,5,5,5
6575,5,5,5,5
6576,7,7,7,7
6577,9,17,9,9
6578,11,11,11,11
6579,8,8,8,8
6580,11,11,11,11
6581,6,6,6,6
6582,5,5,5,5
6583,11,11,11,11
6584,13,13,13,13
6585,11,11,11,11
6586,11,11,21,11
6587,11,11,11,11
6588,11,11,11,11
6589,11,11,11,11
6590,11,11,11,11
6591,15,15,15,15
6592,8,8,8,8
6593,28,28,28,28
6594,6,6,6,6
6595,5,5,5,5
6596,13,13,13,13
6597,8,8,8,8
6598,28,28,28,28
6599,11,11,11,11
6600,11,11,11,11
6601,28,28,28,28
6602,16,16,16,16
6603,1,8,8,1
6604,5,5,5,5
6605,11,11,11,11
6606,9,9,9,9
6607,4,4,4,4
6608,5,5,5,5
6609,11,11,11,11
6610,11,11,11,11
6611,8,8,8,8
6612,8,8,8,8
6613,11,11,11,11
6614,11,11,11,11
6615,11,11,11,11
6616,5,5,5,5
6617,6,6,6,6
6618,11,11,11,11
6619,9,9,9,9
6620,12,12,12,12
6621,28,28,28,28
6622,11,11,11,11
6623,1,1,1,1
6624,5,5,5,5
6625,19,19,19,19
6626,28,28,28,28
6627,9,9,9,9
6628,11,11,11,11
6629,19,19,19,19
6630,28,28,28,28
6631,12,12,12,12
6632,11,11,11,11
6633,11,11,11,11
6634,15,15,15,15
6635,5,5,5,5
6636,11,11,11,11
6637,5,5,5,5
6638,28,28,28,28
6639,17,28,17,28
6640,11,11,11,11
6641,11,11,11,11
6642,5,5,5,5
6643,19,19,19,19
6644,11,11,11,11
6645,28,9,28,9
6646,8,8,8,8
6647,9,9,9,9
6648,3,3,3,3
6649,20,20,20,20
6650,8,26,8,26
6651,28,28,28,28
6652,10,10,10,10
6653,1,1,1,1
6654,26,26,26,26
6655,1,1,1,1
6656,8,8,8,8
6657,6,6,6,6
6658,5,5,5,5
6659,11,11,11,11
6660,3,3,3,3
6661,6,6,6,6
6662,8,8,8,8
6663,28,28,28,28
6664,9,9,9,9
6665,5,5,5,5
6666,1,1,1,1
6667,13,13,13,13
6668,8,8,8,8
6669,11,11,11,11
6670,20,20,20,20
6671,3,3,3,3
6672,5,5,5,5
6673,26,26,26,26
6674,11,11,8,8
6675,5,5,5,5
6676,18,18,18,18
6677,7,7,7,7
6678,12,12,12,12
6679,20,20,20,20
6680,12,12,12,12
6681,8,8,8,8
6682,15,15,15,15
6683,5,5,5,5
6684,12,12,12,12
6685,11,9,11,9
6686,13,13,13,13
6687,11,11,11,11
6688,28,28,28,28
6689,9,9,9,9
6690,4,4,4,4
6691,5,5,5,5
6692,11,11,11,11
6693,8,8,8,8
6694,9,9,9,9
6695,19,19,19,19
6696,28,28,28,28
6697,5,5,5,5
6698,4,4,4,4
6699,11,11,11,11
6700,7,7,7,7
6701,6,11,11,6
6702,3,3,3,3
6703,9,9,9,9
6704,6,6,6,6
6705,8,8,8,8
6706,17,17,17,17
6707,17,17,17,17
6708,19,19,19,19
6709,25,25,25,25
6710,4,4,4,4
6711,25,25,25,25
6712,7,7,7,7
6713,11,11,11,11
6714,25,25,25,25
6715,7,7,7,7
6716,28,28,28,28
6717,8,8,8,8
6718,5,5,5,5
6719,5,5,5,5
6720,4,4,4,4
6721,11,11,11,11
6722,18,18,18,18
6723,12,12,12,12
6724,6,6,6,6
6725,25,25,25,25
6726,19,19,19,19
6727,6,6,6,6
6728,14,14,14,14
6729,19,19,19,19
6730,17,17,17,17
6731,5,5,5,5
6732,26,26,26,26
6733,6,6,6,6
6734,13,13,13,13
6735,13,13,13,13
6736,9,9,9,9
6737,13,13,13,13
6738,10,10,10,10
6739,9,9,9,9
6740,1,1,8,8
6741,8,8,8,8
6742,28,28,28,28
6743,11,11,11,11
6744,11,11,11,11
6745,28,28,28,28
6746,28,28,28,28
6747,28,28,28,28
6748,8,8,1,1
6749,9,9,9,9
6750,20,20,20,20
6751,28,28,28,28
6752,28,28,28,28
6753,9,9,28,28
6754,8,8,8,8
6755,8,8,8,8
6756,28,28,28,28
6757,28,28,28,28
6758,25,25,25,25
6759,10,10,10,10
6760,17,17,17,17
6761,9,9,9,9
6762,12,12,12,12
6763,9,9,9,9
6764,9,28,28,28
6765,1,1,1,1
6766,28,28,28,28
6767,4,4,4,4
6768,8,8,8,8
6769,11,11,11,11
6770,5,5,5,5
6771,6,6,6,6
6772,5,5,5,5
6773,8,8,8,8
6774,10,10,10,10
6775,15,15,15,15
6776,7,7,7,7
6777,8,8,8,8
6778,11,11,11,11
6779,5,5,5,5
6780,4,4,4,4
6781,12,12,12,12
6782,7,7,7,7
6783,6,6,6,6
6784,25,25,25,25
6785,11,11,11,11
6786,8,8,8,8
6787,5,5,5,5
6788,20,20,20,20
6789,1,1,1,1
6790,11,11,11,11
6791,5,5,5,5
6792,12,12,12,12
6793,19,19,19,19
6794,15,15,15,15
6795,15,15,15,15
6796,1,1,1,1
6797,9,9,9,9
6798,6,6,6,6
6799,8,8,8,8
6800,2,2,2,2
6801,9,11,9,11
6802,11,11,11,11
6803,28,28,28,28
6804,28,28,28,28
6805,20,20,20,20
6806,7,7,7,7
6807,8,8,8,8
6808,1,1,1,1
6809,7,7,7,7
6810,16,16,16,16
6811,8,8,8,8
6812,19,19,19,19
6813,9,9,9,9
6814,1,1,1,1
6815,11,11,11,11
6816,11,11,11,11
6817,6,6,6,6
6818,6,6,6,6
6819,11,11,11,11
6820,6,6,6,6
6821,11,11,11,11
6822,1,1,1,1
6823,5,5,5,5
6824,1,1,1,1
6825,19,19,19,19
6826,18,18,18,18
6827,5,5,5,5
6828,4,4,4,4
6829,9,28,9,28
6830,11,11,11,11
6831,28,28,28,28
6832,12,12,12,12
6833,8,8,8,8
6834,28,28,28,9
6835,11,11,11,11
6836,11,11,11,11
6837,18,18,18,18
6838,11,11,11,11
6839,12,12,12,12
6840,6,6,6,6
6841,5,5,5,5
6842,4,4,4,4
6843,1,1,1,1
6844,19,19,19,19
6845,2,2,2,2
6846,8,8,8,8
6847,8,8,8,8
6848,19,19,19,19
6849,7,7,7,7
6850,25,25,25,25
6851,5,5,5,5
6852,11,11,11,11
6853,15,15,15,15
6854,25,25,25,25
6855,4,4,4,4
6856,28,28,28,28
6857,7,7,7,7
6858,2,2,2,2
6859,28,28,28,28
6860,19,19,19,19
6861,20,20,20,20
6862,11,11,11,11
6863,2,2,2,2
6864,15,15,15,15
6865,28,28,28,28
6866,19,19,19,19
6867,15,15,15,15
6868,18,18,18,18
6869,19,19,19,19
6870,28,28,28,28
6871,8,8,8,8
6872,5,5,5,5
6873,11,11,11,11
6874,28,28,28,28
6875,6,6,6,6
6876,17,17,17,17
6877,7,7,7,7
6878,8,8,8,8
6879,8,8,8,8
6880,11,11,11,11
6881,12,12,12,12
6882,8,8,8,8
6883,1,1,1,1
6884,11,11,11,11
6885,19,19,19,19
6886,1,1,1,1
6887,11,11,11,11
6888,15,11,11,11
6889,19,19,19,19
6890,25,25,25,25
6891,19,19,19,19
6892,19,19,19,19
6893,11,11,11,11
6894,11,11,11,11
6895,11,11,11,11
6896,5,5,5,5
6897,19,19,19,19
6898,10,10,10,10
6899,15,15,15,15
6900,5,5,5,5
6901,8,8,8,8
6902,11,11,11,11
6903,13,13,13,13
6904,9,28,9,28
6905,28,28,28,28
6906,17,17,17,17
6907,11,11,11,11
6908,11,11,11,11
6909,13,13,13,13
6910,17,17,17,17
6911,5,5,5,5
6912,28,28,28,28
6913,11,11,11,11
6914,5,5,5,5
6915,5,5,5,5
6916,9,9,9,9
6917,25,25,25,25
6918,11,11,11,11
6919,8,8,8,8
6920,19,19,19,19
6921,11,11,11,11
6922,19,19,19,19
6923,12,12,12,12
6924,12,12,12,12
6925,11,11,11,11
6926,28,28,28,28
6927,12,12,12,12
6928,4,4,4,4
6929,11,11,11,11
6930,26,26,26,26
6931,11,11,11,11
6932,11,11,11,11
6933,11,11,11,11
6934,20,20,20,20
6935,8,8,8,8
6936,1,1,1,1
6937,19,19,19,19
6938,11,11,11,11
6939,11,11,11,11
6940,25,25,25,25
6941,15,15,15,15
6942,7,7,7,7
6943,7,7,7,7
6944,6,6,2,6
6945,28,28,28,28
6946,8,8,8,8
6947,5,5,5,5
6948,28,11,11,11
6949,1,1,1,1
6950,0,5,0,5
6951,7,7,7,7
6952,6,6,28,28
6953,8,8,8,8
6954,19,19,19,19
6955,19,19,19,19
6956,17,17,17,17
6957,28,28,28,28
6958,15,15,15,15
6959,6,6,6,6
6960,11,11,11,11
6961,5,5,5,5
6962,17,17,17,17
6963,28,28,28,28
6964,5,5,5,5
6965,5,5,5,5
6966,6,6,6,6
6967,11,11,28,11
6968,5,5,5,5
6969,15,15,15,15
6970,6,6,6,6
6971,11,11,11,11
6972,9,9,9,9
6973,5,5,5,5
6974,28,28,28,28
6975,7,7,7,7
6976,11,11,11,11
6977,7,7,7,7
6978,11,11,11,11
6979,23,23,23,23
6980,11,11,11,11
6981,1,1,1,1
6982,17,17,17,17
6983,28,28,28,28
6984,19,19,19,19
6985,7,7,7,7
6986,11,11,11,11
6987,10,10,10,10
6988,18,18,18,18
6989,6,6,11,6
6990,28,28,28,28
6991,13,13,13,13
6992,13,13,13,13
6993,9,9,9,17
6994,26,26,26,26
6995,16,16,16,16
6996,7,7,7,7
6997,9,9,9,9
6998,5,5,5,5
6999,12,12,12,12
7000,15,15,15,15
7001,11,11,11,11
7002,14,14,14,14
7003,7,11,7,7
7004,11,11,11,11
7005,11,11,11,11
7006,28,28,28,28
7007,11,11,11,11
7008,12,12,12,12
7009,15,15,15,15
7010,11,11,11,11
7011,6,6,6,6
7012,19,19,19,19
7013,8,8,8,8
7014,11,11,11,11
7015,11,11,11,8
7016,27,27,11,11
7017,11,11,11,11
7018,21,21,21,21
7019,11,11,11,11
7020,19,19,19,19
7021,17,12,17,12
7022,12,12,12,12
7023,19,19,19,19
7024,11,11,11,11
7025,5,5,5,5
7026,11,11,11,11
7027,17,17,17,17
7028,1,1,1,1
7029,28,28,28,28
7030,7,7,7,7
7031,6,6,6,6
7032,19,19,19,19
7033,27,27,27,27
7034,8,8,8,8
7035,17,17,17,17
7036,20,20,20,20
7037,8,8,8,8
7038,13,13,13,13
7039,7,7,7,7
7040,11,11,11,11
7041,5,5,5,5
7042,28,28,28,28
7043,8,8,8,8
7044,6,6,6,6
7045,8,8,8,8
7046,11,11,11,11
7047,17,17,17,17
7048,7,7,7,7
7049,7,7,7,7
7050,26,26,26,6
7051,23,23,23,23
7052,11,11,11,11
7053,7,7,7,7
7054,21,21,21,21
7055,11,11,11,11
7056,5,5,5,5
7057,11,11,11,11
7058,11,11,11,11
7059,11,11,9,9
7060,16,16,16,16
7061,2,2,2,2
7062,25,25,25,25
7063,1,1,1,1
7064,15,15,15,15
7065,1,1,1,1
7066,1,1,1,1
7067,5,5,5,5
7068,9,9,9,25
7069,3,3,3,3
7070,11,11,11,11
7071,11,11,11,11
7072,0,0,0,0
7073,5,5,5,5
7074,16,16,16,16
7075,20,20,20,20
7076,11,11,11,11
7077,11,11,8,8
7078,8,8,8,8
7079,7,7,7,7
7080,8,8,8,8
7081,8,8,8,8
7082,26,26,26,26
7083,7,11,11,11
7084,5,5,5,5
7085,7,7,7,7
7086,5,5,5,5
7087,6,6,6,6
7088,1,1,1,1
7089,11,11,11,11
7090,6,6,6,6
7091,6,6,6,6
7092,12,12,12,12
7093,12,12,12,12
7094,17,17,17,17
7095,6,6,6,6
7096,19,19,19,19
7097,4,4,4,4
7098,9,9,9,9
7099,6,6,6,6
7100,28,28,28,28
7101,28,28,28,28
7102,28,28,28,28
7103,28,11,28,11
7104,17,17,17,17
7105,28,28,28,28
7106,15,15,15,15
7107,6,6,6,6
7108,12,12,12,12
7109,28,28,28,28
7110,5,5,5,5
7111,17,17,17,17
7112,26,26,26,26
7113,8,11,8,8
7114,15,11,11,15
7115,28,28,28,28
7116,8,8,8,8
7117,12,12,12,12
7118,7,7,7,7
7119,28,28,28,28
7120,1,1,1,1
7121,17,17,17,17
7122,11,11,11,11
7123,20,20,20,20
7124,8,8,8,8
7125,11,11,11,11
7126,30,30,30,30
7127,8,8,8,8
7128,5,5,5,5
7129,6,6,6,6
7130,9,9,9,9
7131,17,17,17,17
7132,12,12,12,12
7133,26,8,26,8
7134,2,2,6,6
7135,28,28,28,28
7136,11,11,9,11
7137,26,19,26,19
7138,19,19,19,19
7139,2,2,2,2
7140,8,8,8,8
7141,8,1,8,8
7142,6,6,6,6
7143,11,11,28,11
7144,19,19,19,19
7145,15,15,15,15
7146,5,5,5,5
7147,26,26,26,26
7148,11,11,11,11
7149,6,6,6,6
7150,8,8,8,8
7151,9,9,9,9
7152,5,5,5,5
7153,6,6,6,6
7154,12,12,12,12
7155,6,6,6,6
7156,28,9,9,9
7157,28,16,16,28
7158,26,26,26,26
7159,12,12,12,12
7160,1,1,1,1
7161,6,6,6,6
7162,6,6,6,6
7163,28,28,28,28
7164,7,7,7,7
7165,11,11,11,11
7166,26,8,26,26
7167,28,28,28,28
7168,1,1,1,1
7169,8,26,26,8
7170,11,3,3,3
7171,19,19,19,19
7172,6,6,6,6
7173,28,28,28,28
7174,11,11,11,11
7175,7,7,7,7
7176,5,5,5,5
7177,9,9,9,9
7178,8,8,8,8
7179,6,6,6,6
7180,8,1,8,1
7181,9,9,9,9
7182,8,8,8,8
7183,16,16,16,16
7184,26,26,26,8
7185,8,8,8,8
7186,1,1,1,1
7187,16,16,16,16
7188,20,20,20,20
7189,9,9,28,9
7190,7,7,7,7
7191,8,8,8,8
7192,28,28,28,28
7193,11,11,11,11
7194,17,17,17,17
7195,4,4,4,4
7196,8,8,8,8
7197,6,6,6,6
7198,9,9,9,9
7199,28,28,28,28
7200,5,5,5,5
7201,26,26,26,26
7202,8,8,8,8
7203,12,12,12,12
7204,6,6,6,6
7205,26,26,26,26
7206,8,8,8,8
7207,19,19,19,19
7208,7,7,7,7
7209,17,17,17,17
7210,9,9,9,9
7211,5,5,5,5
7212,7,7,7,7
7213,28,28,28,28
7214,16,16,16,16
7215,6,6,6,6
7216,12,12,12,12
7217,6,6,6,6
7218,7,7,7,7
7219,25,25,25,25
7220,9,11,9,11
7221,11,11,11,11
7222,6,6,6,6
7223,12,12,12,12
7224,12,12,12,12
7225,26,20,20,26
7226,0,8,8,0
7227,12,12,12,12
7228,17,17,17,17
7229,9,9,9,9
7230,11,11,11,11
7231,6,6,6,6
7232,14,14,14,14
7233,8,8,8,8
7234,28,28,28,28
7235,17,17,17,17
7236,9,9,9,28
7237,16,16,16,16
7238,7,7,7,7
7239,1,1,1,1
7240,12,12,12,12
7241,5,5,5,5
7242,8,8,8,26
7243,15,15,15,15
7244,25,25,25,25
7245,12,12,12,12
7246,6,6,6,6
7247,17,17,17,17
7248,6,6,6,6
7249,12,12,12,12
7250,9,8,9,9
7251,28,28,28,28
7252,28,28,28,28
7253,17,17,17,17
7254,9,9,9,9
7255,16,7,16,7
7256,6,6,6,6
7257,8,8,8,8
7258,15,15,15,15
7259,12,12,12,12
7260,6,6,6,6
7261,28,13,13,28
7262,1,1,1,1
7263,26,26,1,1
7264,8,8,8,8
7265,5,5,5,5
7266,25,5,8,5
7267,6,6,2,2
7268,26,26,26,26
7269,15,15,15,15
7270,30,30,30,30
7271,28,19,19,19
7272,28,28,28,28
7273,6,6,6,6
7274,11,11,11,11
7275,26,26,26,26
7276,6,6,6,6
7277,6,6,6,6
7278,28,28,28,28
7279,17,17,17,17
7280,6,6,6,6
7281,11,11,11,11
7282,19,19,19,19
7283,7,7,7,7
7284,8,8,8,8
7285,10,10,10,10
7286,6,6,6,6
7287,28,28,28,28
7288,7,7,7,7
7289,8,8,8,8
7290,26,26,8,8
7291,3,3,3,3
7292,8,8,8,8
7293,28,28,28,28
7294,5,5,5,5
7295,11,11,6,11
7296,4,4,4,4
7297,12,12,12,12
7298,11,11,11,11
7299,4,4,4,4
7300,28,28,28,28
7301,7,7,7,7
7302,6,6,6,6
7303,8,8,8,8
7304,5,5,5,5
7305,1,1,8,8
7306,17,17,17,17
7307,19,19,11,19
7308,26,26,26,26
7309,11,11,11,11
7310,28,28,28,28
7311,20,20,20,20
7312,6,6,6,6
7313,12,12,12,12
7314,28,28,28,28
7315,26,26,26,26
7316,15,15,15,15
7317,8,8,8,8
7318,9,11,9,9
7319,25,25,25,25
7320,25,9,25,25
7321,1,1,1,1
7322,11,11,11,11
7323,17,17,17,17
7324,3,3,3,3
7325,2,2,2,2
7326,5,5,5,5
7327,13,13,13,13
7328,7,7,7,7
7329,11,11,11,11
7330,6,6,6,6
7331,11,11,11,11
7332,19,28,19,19
7333,11,11,11,11
7334,1,1,1,1
7335,20,20,20,20
7336,26,6,6,6
7337,19,19,19,19
7338,28,28,28,28
7339,13,13,13,13
7340,26,19,26,26
7341,8,8,8,8
7342,3,3,3,3
7343,11,11,11,11
7344,1,1,1,1
7345,20,20,20,20
7346,19,19,19,19
7347,19,19,19,19
7348,19,19,19,19
7349,5,5,5,5
7350,11,11,11,11
7351,26,26,26,26
7352,11,11,11,11
7353,6,6,6,6
7354,12,12,12,12
7355,1,1,1,1
7356,1,1,11,11
7357,7,7,7,7
7358,8,8,8,8
7359,16,16,16,16
7360,24,24,24,24
7361,6,6,6,6
7362,28,28,28,28
7363,19,19,19,19
7364,6,6,6,6
7365,6,6,6,6
7366,7,7,7,7
7367,5,5,5,5
7368,9,25,25,25
7369,12,12,12,12
7370,18,18,18,18
7371,11,11,11,11
7372,5,5,5,5
7373,12,12,12,25
7374,16,16,16,16
7375,28,28,28,28
7376,8,8,8,8
7377,25,25,25,25
7378,5,5,5,5
7379,1,1,1,1
7380,16,16,16,16
7381,5,5,5,5
7382,11,11,11,11
7383,7,7,7,7
7384,28,28,28,28
7385,11,11,11,11
7386,25,25,25,25
7387,8,8,8,8
7388,19,19,19,19
7389,11,11,11,11
7390,4,4,4,4
7391,8,8,8,8
7392,3,3,3,3
7393,12,12,12,12
7394,5,5,5,5
7395,8,8,8,8
7396,8,8,8,8
7397,5,5,5,5
7398,28,28,28,28
7399,6,6,6,6
7400,11,11,11,11
7401,9,28,28,28
7402,25,25,25,25
7403,5,5,5,5
7404,1,26,26,26
7405,14,14,14,14
7406,28,28,11,28
7407,5,5,5,5
7408,5,5,5,5
7409,8,8,8,8
7410,1,1,1,1
7411,19,19,19,19
7412,11,11,11,11
7413,8,8,8,8
7414,12,25,12,12
7415,5,5,5,5
7416,6,6,6,6
7417,11,11,11,11
7418,25,25,25,25
7419,28,28,28,28
7420,11,11,11,11
7421,5,5,5,5
7422,3,3,3,3
7423,8,8,8,8
7424,5,5,5,5
7425,11,11,11,11
7426,11,11,11,11
7427,5,5,5,5
7428,11,11,11,11
7429,8,8,8,8
7430,11,11,11,11
7431,1,1,1,1
7432,19,19,19,19
7433,5,5,5,5
7434,19,19,19,19
7435,28,28,28,28
7436,13,13,13,13
7437,11,11,11,11
7438,28,28,28,28
7439,1,1,1,1
7440,6,6,6,6
7441,11,11,11,11
7442,12,12,12,12
7443,12,12,12,12
7444,11,11,11,11
7445,20,20,20,20
7446,5,5,5,5
7447,11,11,11,11
7448,5,5,5,5
7449,6,6,6,6
7450,11,11,11,11
7451,11,11,11,11
7452,5,5,5,5
7453,1,1,1,1
7454,1,1,1,1
7455,7,7,7,7
7456,11,11,11,11
7457,20,20,20,20
7458,15,15,15,15
7459,5,5,5,5
7460,11,11,11,11
7461,22,22,22,22
7462,1,1,1,1
7463,11,11,11,11
7464,6,6,6,6
7465,5,5,5,5
7466,13,13,13,13
7467,7,7,7,7
7468,5,5,5,5
7469,19,19,19,19
7470,11,11,11,11
7471,16,16,16,16
7472,19,19,19,19
7473,19,19,19,19
7474,10,10,10,10
7475,20,20,20,20
7476,11,11,11,11
7477,7,7,7,7
7478,5,5,5,5
7479,16,11,11,16
7480,5,5,5,5
7481,26,26,26,26
7482,5,5,5,5
7483,11,11,11,11
7484,28,28,28,28
7485,8,8,8,26
7486,9,9,9,9
7487,19,19,19,19
7488,26,26,26,26
7489,19,19,19,19
7490,11,11,11,11
7491,1,1,1,1
7492,17,17,17,17
7493,26,8,26,26
7494,11,11,11,11
7495,17,17,17,17
7496,11,11,11,11
7497,16,16,16,16
7498,12,12,12,12
7499,12,12,12,12
7500,5,5,5,5
7501,8,8,8,8
7502,19,19,19,19
7503,11,11,11,11
7504,6,6,25,6
7505,8,8,8,8
7506,28,28,28,28
7507,20,20,20,20
7508,17,17,17,17
7509,1,1,1,1
7510,3,3,3,3
7511,8,8,8,8
7512,15,15,15,15
7513,20,20,20,20
7514,5,5,5,5
7515,11,11,11,11
7516,11,11,11,11
7517,8,8,8,8
7518,9,9,9,9
7519,15,13,13,13
7520,5,5,5,5
7521,28,28,28,28
7522,16,16,16,16
7523,5,5,5,5
7524,11,11,11,11
7525,28,28,28,28
7526,20,2,2,2
7527,5,5,5,5
7528,9,15,15,15
7529,11,11,11,11
7530,6,6,6,6
7531,26,26,26,1
7532,13,13,13,13
7533,4,4,4,4
7534,1,1,1,1
7535,28,28,28,28
7536,19,19,19,19
7537,16,16,16,16
7538,17,17,17,17
7539,11,11,11,11
7540,19,19,19,19
7541,19,19,19,19
7542,9,14,9,14
7543,20,20,20,20
7544,8,8,8,8
7545,11,11,11,11
7546,25,25,25,25
7547,2,2,2,2
7548,5,5,5,5
7549,15,15,15,15
7550,8,8,8,8
7551,11,11,11,11
7552,15,15,15,15
7553,19,15,15,15
7554,4,4,4,4
7555,19,19,19,19
7556,13,13,13,13
7557,5,5,5,5
7558,11,11,11,11
7559,28,28,28,28
7560,6,6,6,6
7561,4,4,4,4
7562,5,5,5,5
7563,7,7,7,7
7564,17,17,17,17
7565,19,19,19,19
7566,12,12,12,12
7567,9,9,9,9
7568,28,28,28,28
7569,9,9,9,9
7570,26,26,26,26
7571,11,11,11,11
7572,8,8,8,8
7573,19,19,19,19
7574,17,17,17,17
7575,12,12,12,12
7576,15,15,15,15
7577,11,11,11,11
7578,19,19,19,19
7579,8,8,8,8
7580,11,11,11,11
7581,8,8,8,8
7582,6,6,6,6
7583,19,19,19,19
7584,11,11,11,11
7585,6,6,6,6
7586,7,7,7,7
7587,12,12,12,12
7588,28,28,28,28
7589,11,11,11,11
7590,5,5,5,5
7591,7,7,7,7
7592,7,7,7,7
7593,5,5,5,5
7594,28,28,28,28
7595,11,11,11,11
7596,15,15,15,15
7597,5,5,5,5
7598,25,25,25,25
7599,19,19,19,19
7600,6,6,6,6
7601,28,28,28,28
7602,5,5,5,5
7603,19,19,19,19
7604,28,28,28,28
7605,13,13,13,13
7606,11,11,11,11
7607,12,12,12,12
7608,19,19,19,19
7609,8,8,8,8
7610,2,2,2,2
7611,11,11,11,11
7612,17,17,17,17
7613,7,7,7,7
7614,11,11,11,11
7615,9,9,9,9
7616,28,28,28,28
7617,19,19,19,19
7618,3,3,3,3
7619,28,28,28,28
7620,9,9,9,9
7621,11,11,11,11
7622,5,5,5,5
7623,5,5,5,5
7624,8,8,8,8
7625,7,7,7,7
7626,8,11,11,11
7627,8,8,8,8
7628,10,10,10,10
7629,11,11,11,11
7630,19,19,19,19
7631,9,11,28,11
7632,26,26,26,26
7633,11,11,11,11
7634,13,13,13,13
7635,10,10,10,10
7636,7,7,11,7
7637,19,11,26,19
7638,6,6,6,6
7639,11,11,11,11
7640,4,4,4,5
7641,8,8,8,8
7642,11,11,11,11
7643,26,26,26,26
7644,19,19,19,19
7645,19,19,19,19
7646,11,11,11,11
7647,19,19,19,19
7648,11,11,11,11
7649,19,19,19,19
7650,10,10,10,10
7651,11,11,11,11
7652,19,19,19,19
7653,13,13,13,13
7654,17,17,17,17
7655,20,20,20,20
7656,11,11,11,11
7657,28,28,28,28
7658,8,8,8,8
7659,16,16,16,16
7660,6,26,6,26
7661,11,11,11,11
7662,16,16,16,16
7663,11,11,11,11
7664,25,25,25,25
7665,3,3,3,3
7666,8,8,8,8
7667,15,15,15,15
7668,16,16,16,16
7669,12,12,12,12
7670,8,8,8,8
7671,4,4,4,4
7672,12,12,12,12
7673,5,5,5,5
7674,19,19,19,19
7675,10,10,10,10
7676,11,11,11,11
7677,1,1,11,11
7678,6,6,6,6
7679,19,19,19,19
7680,9,9,9,9
7681,5,5,5,5
7682,7,7,7,7
7683,5,5,5,5
7684,8,8,8,8
7685,8,8,8,8
7686,13,13,13,13
7687,28,28,28,28
7688,5,5,5,5
7689,8,26,8,26
7690,8,8,8,8
7691,26,26,26,26
7692,12,12,12,12
7693,19,15,19,15
7694,25,25,25,25
7695,11,7,7,7
7696,17,17,17,17
7697,26,26,26,26
7698,12,12,12,12
7699,26,26,26,20
7700,27,27,27,27
7701,28,28,28,28
7702,7,7,7,7
7703,25,25,25,25
7704,28,28,28,28
7705,21,21,21,21
7706,1,1,1,1
7707,9,25,9,9
7708,5,5,5,5
7709,16,16,16,16
7710,25,25,25,25
7711,8,8,8,8
7712,1,1,1,1
7713,11,11,11,11
7714,17,17,17,17
7715,11,20,11,20
7716,28,28,28,28
